_id,title,rating,year,users_rating,votes,metascore,description,runtime,codirector,director,cogenre,genre,mainactor,secactor,seclanguage,vose,country,seccountry
62920b3ff70f528bb91fa434,Mercury Rising,R,1998,6.2,66338,37,Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,111 min,,Harold Becker,Crime,Action,Bruce Willis,Alec Baldwin,,English,USA,
62920b3ff70f528bb91fa435,Van Helsing,PG-13,2004,6.1,238931,35,The notorious monster hunter is sent to Transylvania to stop Count Dracula who is using Dr. Frankenstein's research and a werewolf for some sinister purpose.,131 min,,Stephen Sommers,Adventure,Action,Hugh Jackman,Kate Beckinsale,Latin,English,USA,Czech Republic
62920b3ff70f528bb91fa436,"I, Tonya",R,2017,7.5,169428,77,Competitive ice skater,119 min,,Craig Gillespie,Comedy,Biography,Margot Robbie,Sebastian Stan,,English,UK,USA
62920b3ff70f528bb91fa437,Cars,G,2006,7.1,353810,73,"A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family.",117 min,Joe Ranft,John Lasseter,Comedy,Animation,Owen Wilson,Paul Newman,Italian,English,USA,
62920b3ff70f528bb91fa438,Spies in Disguise,PG,2019,6.8,24355,54,"When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world.",102 min,Troy Quane,Nick Bruno,Adventure,Animation,Rachel Brosnahan,Jarrett Bruno,Japanese,English,USA,
62920b3ff70f528bb91fa439,The Adjustment Bureau,PG-13,2011,7.0,237579,60,The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.,106 min,,George Nolfi,Sci-Fi,Romance,Matt Damon,Emily Blunt,,English,USA,
62920b3ff70f528bb91fa43a,Batman,PG-13,1989,7.5,"329,060",69,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being Jack Napier, a criminal who becomes the clownishly homicidal Joker.",126 min,,Tim Burton,Adventure,Action,Michael Keaton,Jack Nicholson,French,English,USA,UK
62920b3ff70f528bb91fa43b,Training Day,R,2001,7.7,377066,69,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,122 min,,Antoine Fuqua,Drama,Crime,Denzel Washington,Ethan Hawke,Russian,English,USA,
62920b3ff70f528bb91fa43c,Predator,R,1987,7.8,361491,45,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,107 min,,John McTiernan,Adventure,Action,Arnold Schwarzenegger,Carl Weathers,Spanish,English,USA,Mexico
62920b3ff70f528bb91fa43d,Sweet Home Alabama,PG-13,2002,6.2,99729,45,"A young woman who's reinvented herself as a New York City socialite must return home to Alabama to obtain a divorce from her husband, after seven years of separation.",108 min,,Andy Tennant,Romance,Comedy,Reese Witherspoon,Josh Lucas,,English,USA,
62920b3ff70f528bb91fa43e,Scream,R,1996,7.2,275955,65,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",111 min,,Wes Craven,Mystery,Horror,Drew Barrymore,Roger Jackson,,English,USA,
62920b3ff70f528bb91fa43f,Murder Mystery,PG-13,2019,6.0,90373,38,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",97 min,,Kyle Newacheck,Comedy,Action,Adam Sandler,Jennifer Aniston,French,English,USA,
62920b3ff70f528bb91fa440,The Thing,R,1982,8.1,"355,393",57,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,109 min,,John Carpenter,Mystery,Horror,Kurt Russell,Wilford Brimley,Norwegian,English,USA,
62920b3ff70f528bb91fa441,Darkest Hour,PG-13,2017,7.4,162077,75,"In May 1940, the fate of World War II hangs on",125 min,,Joe Wright,Drama,Biography,Gary Oldman,Kristin Scott Thomas,French,English,UK,USA
62920b3ff70f528bb91fa442,Star Wars: Episode VI - Return of the Jedi,PG,1983,8.3,919689,58,"After a daring mission to rescue Han Solo from Jabba the Hutt, the Rebels dispatch to Endor to destroy the second Death Star. Meanwhile, Luke struggles to help Darth Vader back from the dark side without falling into the Emperor's trap.",131 min,,Richard Marquand,Adventure,Action,Mark Hamill,Harrison Ford,,English,USA,
62920b3ff70f528bb91fa443,The Karate Kid,PG,1984,7.2,"167,117",60,"A boy and his mother move to California for a new job. He struggles to fit in, as a group of karate students starts to bully him for dating a rich girl from their clique. It's up to the Japanese landlord, Miyagi, to teach him karate.",126 min,,John G. Avildsen,Drama,Action,Ralph Macchio,Pat Morita,Japanese,English,USA,
62920b3ff70f528bb91fa444,Furious 7,PG-13,2015,7.1,350725,67,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,137 min,,James Wan,Adventure,Action,Vin Diesel,Paul Walker,Thai,English,USA,China
62920b3ff70f528bb91fa445,Airplane!,PG,1980,7.7,204222,78,A man afraid to fly must ensure that a plane lands safely after the pilots become sick.,88 min,David Zucker,Jim Abrahams,,Comedy,Kareem Abdul-Jabbar,Lloyd Bridges,,English,USA,
62920b3ff70f528bb91fa446,Donnie Darko,R,2001,8.0,723396,88,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.",113 min,,Richard Kelly,Mystery,Drama,Jake Gyllenhaal,Holmes Osborne,,English,USA,
62920b3ff70f528bb91fa447,Man on Fire,R,2004,7.7,321208,47,"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.",146 min,,Tony Scott,Crime,Action,Denzel Washington,Dakota Fanning,Spanish,English,USA,UK
62920b3ff70f528bb91fa448,Casino,R,1995,8.2,446057,73,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive, compete against each other over a gambling empire, and over a fast living and fast loving socialite.",178 min,,Martin Scorsese,Drama,Crime,Robert De Niro,Sharon Stone,,English,France,USA
62920b3ff70f528bb91fa449,12 Years a Slave,R,2013,8.1,617208,96,"In the antebellum United States,",134 min,,Steve McQueen,Drama,Biography,Chiwetel Ejiofor,Dwight Henry,,English,UK,USA
62920b3ff70f528bb91fa44a,Dangerous Lies,TV-14,2020,5.2,10896,51,"When a wealthy elderly man dies and unexpectedly leaves his estate to his new caregiver, she's drawn into a web of deception and murder. If she's going to survive, she'll have to question everyone's motives - even the people she loves.",96 min,,Michael M. Scott,Mystery,Drama,Nick Purcha,Joe Costa,,English,USA,
62920b3ff70f528bb91fa44b,The Addams Family,PG,2019,5.8,"21,013",46,The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.,86 min,Conrad Vernon,Greg Tiernan,Comedy,Animation,Oscar Isaac,Charlize Theron,Spanish,English,Canada,USA
62920b3ff70f528bb91fa44c,The Nice Guys,R,2016,7.4,265059,70,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",116 min,,Shane Black,Comedy,Action,Russell Crowe,Ryan Gosling,German,English,USA,
62920b3ff70f528bb91fa44d,Priest,PG-13,2011,5.7,112405,41,A priest disobeys church law to track down the vampires who kidnapped his niece.,87 min,,Scott Stewart,Horror,Action,Paul Bettany,Karl Urban,,English,USA,
62920b3ff70f528bb91fa44e,The Martian,PG-13,2015,8.0,732337,80,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",144 min,,Ridley Scott,Drama,Adventure,Matt Damon,Jessica Chastain,Mandarin,English,UK,USA
62920b3ff70f528bb91fa44f,Memento,R,2000,8.4,1087076,80,A man with short-term memory loss attempts to track down his wife's murderer.,113 min,,Christopher Nolan,Thriller,Mystery,Guy Pearce,Carrie-Anne Moss,,English,USA,
62920b3ff70f528bb91fa450,Inside Man,R,2006,7.6,327648,76,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",129 min,,Spike Lee,Drama,Crime,Denzel Washington,Clive Owen,Albanian,English,USA,
62920b3ff70f528bb91fa451,Batman v Superman: Dawn of Justice,PG-13,2016,6.5,606752,44,"Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.",151 min,,Zack Snyder,Adventure,Action,Ben Affleck,Henry Cavill,,English,USA,
62920b3ff70f528bb91fa452,Zombieland: Double Tap,R,2019,6.7,112457,55,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",99 min,,Ruben Fleischer,Comedy,Action,Woody Harrelson,Jesse Eisenberg,Spanish,English,USA,
62920b3ff70f528bb91fa453,Den of Thieves,R,2018,7.0,86296,49,An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,148 min,,Christian Gudegast,Crime,Action,Gerard Butler,Pablo Schreiber,Polynesian,English,USA,
62920b3ff70f528bb91fa454,First Man,PG-13,2018,7.3,154286,84,"A look at the life of the astronaut,",141 min,,Damien Chazelle,Drama,Biography,Ryan Gosling,Claire Foy,,English,USA,Japan
62920b40f70f528bb91fa455,Psycho,R,1960,8.5,"578,238",97,"A Phoenix secretary embezzles forty thousand dollars from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",109 min,,Alfred Hitchcock,Mystery,Horror,Anthony Perkins,Vera Miles,,English,USA,
62920b40f70f528bb91fa456,The Curious Case of Benjamin Button,PG-13,2008,7.8,570342,70,"Tells the story of Benjamin Button, a man who starts aging backwards with consequences.",166 min,,David Fincher,Fantasy,Drama,Cate Blanchett,Brad Pitt,Russian,English,USA,
62920b40f70f528bb91fa457,The Revenant,R,2015,8.0,"676,397",76,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,156 min,,Alejandro G. Iñárritu,Adventure,Action,Leonardo DiCaprio,Tom Hardy,Pawnee,English,USA,Hong Kong
62920b40f70f528bb91fa458,The King,R,2019,7.2,"74,809",62,"Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past life.",140 min,,David Michôd,Drama,Biography,Tom Glynn-Carney,Gábor Czap,French,English,UK,Hungary
62920b40f70f528bb91fa459,Moana,PG,2016,7.6,254458,81,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.",107 min,John Musker,Ron Clements,Adventure,Animation,Auli'i Cravalho,Dwayne Johnson,,English,USA,
62920b40f70f528bb91fa45a,Hidden Figures,PG,2016,7.8,189844,74,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,127 min,,Theodore Melfi,Drama,Biography,Taraji P. Henson,Octavia Spencer,,English,USA,
62920b40f70f528bb91fa45b,Star Wars: Episode I - The Phantom Menace,PG,1999,6.5,707205,51,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to claim their old glory.",136 min,,George Lucas,Adventure,Action,Liam Neeson,Ewan McGregor,,English,USA,
62920b40f70f528bb91fa45c,Harry Potter and the Prisoner of Azkaban,PG,2004,7.9,526399,82,"Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.",142 min,,Alfonso Cuarón,Family,Adventure,Daniel Radcliffe,Richard Griffiths,,English,UK,USA
62920b40f70f528bb91fa45d,Heat,R,1995,8.2,555886,76,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.,170 min,,Michael Mann,Drama,Crime,Al Pacino,Robert De Niro,Spanish,English,USA,
62920b40f70f528bb91fa45e,Guardians of the Galaxy Vol. 2,PG-13,2017,7.6,541872,67,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.",136 min,,James Gunn,Adventure,Action,Chris Pratt,Zoe Saldana,,English,USA,
62920b40f70f528bb91fa45f,Zodiac,R,2007,7.7,433884,78,"In the late 1960s/early 1970s, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",157 min,,David Fincher,Drama,Crime,Jake Gyllenhaal,Mark Ruffalo,,English,USA,
62920b40f70f528bb91fa460,Murder on the Orient Express,PG-13,2017,6.5,"199,500",52,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.",114 min,,Kenneth Branagh,Drama,Crime,Paapa Essiedu,Yassine Zeroual,French,English,Malta,USA
62920b40f70f528bb91fa461,Back to the Future Part II,PG,1989,7.8,460155,57,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.",108 min,,Robert Zemeckis,Comedy,Adventure,Michael J. Fox,Christopher Lloyd,,English,USA,
62920b40f70f528bb91fa462,Angel Has Fallen,R,2019,6.4,68440,45,Mike Banning is framed for the attempted assassination of the President and must evade his own agency and the FBI as he tries to uncover the real threat.,121 min,,Ric Roman Waugh,Thriller,Action,Gerard Butler,Frederick Schmidt,,English,USA,
62920b40f70f528bb91fa463,Unforgiven,R,1992,8.2,362696,85,Retired Old West gunslinger William Munny (,130 min,,Clint Eastwood,Western,Drama,Clint Eastwood,Gene Hackman,,English,USA,
62920b40f70f528bb91fa464,Man of Steel,PG-13,2013,7.0,673931,55,"An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened, when survivors of his home planet invade Earth.",143 min,,Zack Snyder,Adventure,Action,Henry Cavill,Amy Adams,,English,USA,UK
62920b40f70f528bb91fa465,Hacksaw Ridge,R,2016,8.1,410545,71,World War II American Army Medic,139 min,,Mel Gibson,Drama,Biography,Andrew Garfield,Richard Pyros,Japanese,English,Australia,USA
62920b40f70f528bb91fa466,Tombstone,R,1993,7.8,121554,50,"A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.",130 min,Kevin Jarre,George P. Cosmatos,Biography,Action,Kurt Russell,Val Kilmer,Latin,English,USA,
62920b40f70f528bb91fa467,The Patriot,R,2000,7.2,248500,63,Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,165 min,,Roland Emmerich,Drama,Action,Mel Gibson,Heath Ledger,French,English,USA,Germany
62920b40f70f528bb91fa468,The Hobbit: An Unexpected Journey,PG-13,2012,7.8,742058,58,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.",169 min,,Peter Jackson,Family,Adventure,Ian McKellen,Martin Freeman,,English,New Zealand,USA
62920b40f70f528bb91fa469,The Greatest Showman,PG,2017,7.6,221523,48,Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,105 min,,Michael Gracey,Drama,Biography,Hugh Jackman,Michelle Williams,,English,USA,
62920b40f70f528bb91fa46a,Us,R,2019,6.9,201860,81,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,116 min,,Jordan Peele,Mystery,Horror,Lupita Nyong'o,Winston Duke,,English,USA,China
62920b40f70f528bb91fa46b,Fifty Shades of Grey,R,2015,4.1,290953,46,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",125 min,,Sam Taylor-Johnson,Romance,Drama,Dakota Johnson,Jamie Dornan,,English,USA,
62920b40f70f528bb91fa46c,American History X,R,1998,8.5,1004796,62,A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,119 min,,Tony Kaye,,Drama,Edward Norton,Edward Furlong,,English,USA,
62920b40f70f528bb91fa46d,The Godfather: Part II,R,1974,9.0,1085294,90,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",202 min,,Francis Ford Coppola,Drama,Crime,Al Pacino,Robert Duvall,Italian,English,USA,
62920b40f70f528bb91fa46e,Star Wars: Episode IV - A New Hope,PG,1977,8.6,1193999,90,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.",121 min,,George Lucas,Adventure,Action,Mark Hamill,Harrison Ford,,English,USA,
62920b40f70f528bb91fa46f,Grown Ups 2,PG-13,2013,5.4,136182,19,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.",101 min,,Dennis Dugan,,Comedy,Adam Sandler,Kevin James,Spanish,English,USA,
62920b40f70f528bb91fa470,Spider-Man: Homecoming,PG-13,2017,7.4,486656,73,"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.",133 min,,Jon Watts,Adventure,Action,Tom Holland,Michael Keaton,Spanish,English,USA,
62920b40f70f528bb91fa471,Deadpool 2,R,2018,7.7,453116,66,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.",119 min,,David Leitch,Adventure,Action,Ryan Reynolds,Josh Brolin,Cantonese,English,USA,
62920b40f70f528bb91fa472,Charlie's Angels,PG-13,2019,4.7,"42,168",52,"When a young systems engineer blows the whistle on a dangerous technology, Charlie's Angels are called into action, putting their lives on the line to protect us all.",118 min,,Elizabeth Banks,Adventure,Action,Kristen Stewart,Naomi Scott,,English,USA,
62920b40f70f528bb91fa473,A Clockwork Orange,R,1971,8.3,732790,80,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",136 min,,Stanley Kubrick,Drama,Crime,Malcolm McDowell,Patrick Magee,,English,UK,USA
62920b40f70f528bb91fa474,Requiem for a Dream,R,2000,8.3,741171,68,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,102 min,,Darren Aronofsky,,Drama,Ellen Burstyn,Jared Leto,,English,USA,
62920b40f70f528bb91fa475,Moonlight,R,2016,7.4,258103,99,"A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood.",111 min,,Barry Jenkins,,Drama,Mahershala Ali,Shariff Earp,,English,USA,
62920b40f70f528bb91fa476,Tomb Raider,PG-13,2018,6.3,182721,48,Lara Croft (,119 min,,Roar Uthaug,Adventure,Action,Alicia Vikander,Dominic West,Cantonese,English,UK,USA
62920b40f70f528bb91fa477,The Usual Suspects,R,1995,8.5,958882,77,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.",106 min,,Bryan Singer,Mystery,Crime,Stephen Baldwin,Gabriel Byrne,Hungarian,English,USA,Germany
62920b40f70f528bb91fa478,Up,PG,2009,8.2,902194,88,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.",96 min,Bob Peterson,Pete Docter,Adventure,Animation,Edward Asner,Christopher Plummer,,English,USA,
62920b40f70f528bb91fa479,The Ninth Gate,R,1999,6.7,161119,44,"A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones.",133 min,,Roman Polanski,Thriller,Mystery,Johnny Depp,Frank Langella,French,English,France,Spain
62920b40f70f528bb91fa47a,Fury,R,2014,7.6,410488,64,"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",134 min,,David Ayer,Drama,Action,Brad Pitt,Shia LaBeouf,German,English,USA,China
62920b40f70f528bb91fa47b,Starship Troopers,R,1997,7.2,261043,51,"Humans in a fascist, militaristic future wage war with giant alien bugs.",129 min,,Paul Verhoeven,Adventure,Action,Casper Van Dien,Dina Meyer,,English,USA,
62920b40f70f528bb91fa47c,John Wick,R,2014,7.4,512083,68,An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took everything from him.,101 min,David Leitch,Chad Stahelski,Crime,Action,Keanu Reeves,Michael Nyqvist,Russian,English,USA,UK
62920b40f70f528bb91fa47d,Artemis Fowl,PG,2020,3.8,2340,31,"Artemis Fowl, a young criminal prodigy, hunts down a secret society of fairies to find his missing father.",95 min,,Kenneth Branagh,Family,Adventure,Michael Rouse,Racheal Ofori,,English,USA,
62920b40f70f528bb91fa47e,Rampage,PG-13,2018,6.1,134726,45,"When three different animals become infected with a dangerous pathogen, a primatologist and a geneticist team up to stop them from destroying Chicago.",107 min,,Brad Peyton,Adventure,Action,Dwayne Johnson,Naomie Harris,American Sign Language,English,USA,
62920b40f70f528bb91fa47f,The Way Back,R,2020,6.8,"18,841",68,"Jack Cunningham was an HS basketball phenom who walked away from the game, forfeiting his future. Years later, when he reluctantly accepts a coaching job at his alma mater, he may get one last shot at redemption.",108 min,,Gavin O'Connor,Sport,Drama,Ben Affleck,Al Madrigal,,English,USA,
62920b40f70f528bb91fa480,The Goldfinch,R,2019,6.2,12067,40,A boy in New York is taken in by a wealthy Upper East Side family after his mother is killed in a bombing at the Metropolitan Museum of Art.,149 min,,John Crowley,,Drama,Oakes Fegley,Ansel Elgort,Ukrainian,English,USA,
62920b40f70f528bb91fa481,Apocalypse Now,R,1979,8.4,583851,94,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,147 min,,Francis Ford Coppola,Mystery,Drama,Marlon Brando,Martin Sheen,French,English,USA,
62920b40f70f528bb91fa482,Batman Begins,PG-13,2005,8.2,1265359,70,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.",140 min,,Christopher Nolan,Adventure,Action,Christian Bale,Michael Caine,Mandarin,English,USA,UK
62920b40f70f528bb91fa483,Whiplash,R,2014,8.5,679777,88,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,106 min,,Damien Chazelle,Music,Drama,Miles Teller,J.K. Simmons,,English,USA,
62920b40f70f528bb91fa484,Avengers: Age of Ultron,PG-13,2015,7.3,715330,66,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",141 min,,Joss Whedon,Adventure,Action,Robert Downey Jr.,Chris Hemsworth,Korean,English,USA,
62920b40f70f528bb91fa485,The Room,R,2003,3.7,78916,9,"Johnny is a successful bank executive who lives quietly in a San Francisco townhouse with his future wife, Lisa. One day, putting aside any scruple, she seduces Johnny's best friend, Mark. From there, nothing will be the same again.",99 min,,Tommy Wiseau,,Drama,Tommy Wiseau,Juliette Danielle,,English,USA,
62920b40f70f528bb91fa486,Spenser Confidential,R,2020,6.2,55840,49,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals.",111 min,,Peter Berg,Comedy,Action,Mark Wahlberg,Winston Duke,,English,USA,
62920b40f70f528bb91fa487,Harry Potter and the Goblet of Fire,PG-13,2005,7.7,524091,81,"Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.",157 min,,Mike Newell,Family,Adventure,Eric Sykes,Timothy Spall,French,English,UK,USA
62920b40f70f528bb91fa488,Shazam!,PG-13,2019,7.1,233335,71,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,132 min,,David F. Sandberg,Adventure,Action,Zachary Levi,Mark Strong,Spanish,English,USA,Canada
62920b40f70f528bb91fa489,Aquaman,PG-13,2018,7.0,339799,55,Arthur Curry (,143 min,,James Wan,Adventure,Action,Jason Momoa,Amber Heard,Russian,English,USA,Australia
62920b40f70f528bb91fa48a,Taxi Driver,R,1976,8.3,693781,94,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",114 min,,Martin Scorsese,Drama,Crime,Diahnne Abbott,Frank Adu,Spanish,English,USA,
62920b40f70f528bb91fa48b,Cats,PG,2019,2.7,33864,32,A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,110 min,,Tom Hooper,Drama,Comedy,Robbie Fairchild,Mette Towley,,English,UK,USA
62920b40f70f528bb91fa48c,Troy,R,2004,7.2,475860,56,"An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.",163 min,,Wolfgang Petersen,History,Drama,Julian Glover,Brian Cox,,English,USA,Malta
62920b40f70f528bb91fa48d,The Breakfast Club,R,1985,7.9,342284,66,Five high school students meet in Saturday detention and discover how they have a lot more in common than they thought.,97 min,,John Hughes,Drama,Comedy,Emilio Estevez,Paul Gleason,,English,USA,
62920b40f70f528bb91fa48e,Crazy Rich Asians,PG-13,2018,6.9,127616,74,"This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.",120 min,,Jon M. Chu,Drama,Comedy,Constance Wu,Henry Golding,Mandarin,English,USA,
62920b40f70f528bb91fa48f,Spider-Man: Into the Spider-Verse,PG,2018,8.4,321890,87,"Teen Miles Morales becomes Spider-Man of his reality, crossing his path with five counterparts from other dimensions to stop a threat for all realities.",117 min,Peter Ramsey,Bob Persichetti,Action,Animation,Shameik Moore,Jake Johnson,Spanish,English,USA,
62920b40f70f528bb91fa490,Jumanji: Welcome to the Jungle,PG-13,2017,6.9,302650,58,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",119 min,,Jake Kasdan,Adventure,Action,Dwayne Johnson,Kevin Hart,,English,USA,India
62920b40f70f528bb91fa491,Ready Player One,PG-13,2018,7.5,345574,64,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",140 min,,Steven Spielberg,Adventure,Action,Tye Sheridan,Olivia Cooke,,English,USA,India
62920b40f70f528bb91fa492,After,PG-13,2019,5.4,"28,172",30,A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by,105 min,,Jenny Gage,Romance,Drama,Josephine Langford,Hero Fiennes Tiffin,,English,USA,
62920b40f70f528bb91fa493,Eyes Wide Shut,R,1999,7.4,290678,68,"A New York City doctor embarks on a harrowing, night-long odyssey of sexual and moral discovery after his wife reveals a painful secret to him.",159 min,,Stanley Kubrick,Mystery,Drama,Tom Cruise,Nicole Kidman,,English,UK,USA
62920b40f70f528bb91fa494,Wonder Woman,PG-13,2017,7.4,529267,76,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",141 min,,Patty Jenkins,Adventure,Action,Gal Gadot,Chris Pine,German,English,USA,China
62920b40f70f528bb91fa495,Anna,R,2019,6.6,"50,704",40,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,118 min,,Luc Besson,Thriller,Action,Sasha Luss,Helen Mirren,Russian,English,France,USA
62920b40f70f528bb91fa496,Some Like It Hot,Not Rated,1959,8.2,235414,98,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",121 min,,Billy Wilder,Music,Comedy,Marilyn Monroe,Tony Curtis,,English,USA,
62920b40f70f528bb91fa497,Prisoners,R,2013,8.1,572420,70,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.",153 min,,Denis Villeneuve,Drama,Crime,Hugh Jackman,Jake Gyllenhaal,,English,USA,
